"acc.mean" "acc.sd" "err.mean" "err.sd" "prec.mean" "prec.sd" "recall.mean" "recall.sd" "fsc.mean" "fsc.sds" "classifier"
"1" 0.9233 0.0109202437764934 0.0767 0.0109202437764882 0.921633333333333 0.0112110885174914 0.9338 0.00941532133610705 0.921733333333333 0.0116142995493885 "cl.fuzzy.w"
"2" 0.934533333333333 0.0122607681970412 0.0654666666666667 0.0122607681970425 0.934433333333333 0.0119530210676467 0.9427 0.0105606622049389 0.9337 0.01252349516048 "cl.fuzzy.chi"
