"acc.mean" "acc.sd" "err.mean" "err.sd" "prec.mean" "prec.sd" "recall.mean" "recall.sd" "fsc.mean" "fsc.sds" "classifier"
"1" 0.713266666666667 0.0106833203328086 0.286733333333333 0.0106833203328053 0.719433333333333 0.0110162367106232 0.728533333333333 0.00884632529722115 0.7136 0.0105686589368772 "cl.nn.1"
"2" 0.713266666666667 0.0106833203328086 0.286733333333333 0.0106833203328053 0.719433333333333 0.0110162367106232 0.728533333333333 0.00884632529722115 0.7136 0.0105686589368772 "cl.nn.3"
"3" 0.730766666666667 0.0111252534518458 0.269233333333333 0.0111252534518465 0.7382 0.0116867151220878 0.744966666666667 0.0105028184504092 0.729966666666667 0.0115713180882213 "cl.nn.5"
"4" 0.745233333333333 0.0123530907296436 0.254766666666667 0.0123530907296395 0.752866666666667 0.0127812722191583 0.760466666666667 0.0107758777011407 0.744066666666667 0.0127250318970743 "cl.nn.7"
"5" 0.747466666666667 0.0108777955846602 0.252533333333333 0.0108777955846582 0.755133333333333 0.0109062883895871 0.763833333333333 0.0105244652033324 0.746166666666667 0.0109484161453579 "cl.nn.9"
"6" 0.7501 0.0110993942052765 0.2499 0.0110993942052768 0.757733333333333 0.0109982234720045 0.766866666666667 0.0107406200724272 0.748733333333333 0.0110451528870723 "cl.nn.11"
"7" 0.758166666666667 0.0102050809972788 0.241833333333333 0.0102050809972735 0.766566666666667 0.0101834325671872 0.7773 0.0115703247056085 0.757466666666667 0.0103847810839268 "cl.nn.13"
"8" 0.759466666666667 0.00812715046696897 0.240533333333333 0.00812715046696234 0.767633333333333 0.00792413743084501 0.777533333333333 0.0106826747694447 0.758966666666667 0.00863227038234926 "cl.nn.15"
